# Time 	 x_position	  y_position	 x_velocit	 y_velocity
4.800000000000e+01 	 -1.623620092869e-02 	  8.334015607834e-01 	  -1.223323717713e-01 	 1.202221512794e-01 
4.900000000000e+01 	 -1.317741721869e-01 	  6.048681735992e-01 	  -4.094009101391e-02 	 -5.709517002106e-01 
5.000000000000e+01 	 -9.811638295650e-02 	  -3.085018396378e-01 	  1.147724911571e-01 	 -6.583255529404e-01 
5.100000000000e+01 	 9.777081012726e-02 	  -7.117829322815e-01 	  1.477808356285e-01 	 -5.306115746498e-02 
5.200000000000e+01 	 1.974452733994e-01 	  -4.146241247654e-01 	  -3.919588774443e-02 	 5.887788534164e-01 
5.300000000000e+01 	 1.937901973724e-02 	  4.657748043537e-01 	  -1.915741562843e-01 	 5.557365417480e-01 
5.400000000000e+01 	 -1.857030391693e-01 	  6.968489289284e-01 	  -1.140586584806e-01 	 -1.104903519154e-01 
5.500000000000e+01 	 -2.087382972240e-01 	  2.447941005230e-01 	  1.499056965113e-01 	 -6.548682451248e-01 
5.600000000000e+01 	 1.141083538532e-01 	  -6.128875017166e-01 	  2.586435675621e-01 	 -5.128404498100e-01 
5.700000000000e+01 	 3.085488677025e-01 	  -7.808867692947e-01 	  6.641049683094e-02 	 1.560237407684e-01 
5.800000000000e+01 	 2.469293624163e-01 	  -3.008400201797e-01 	  -2.511340081692e-01 	 7.109368443489e-01 
5.900000000000e+01 	 -1.937191337347e-01 	  6.409869194031e-01 	  -3.385181128979e-01 	 6.038931608200e-01 
6.000000000000e+01 	 -4.301068782806e-01 	  9.069463014603e-01 	  -9.373617172241e-02 	 -3.484329581261e-02 
6.100000000000e+01 	 -3.811914920807e-01 	  5.713003277779e-01 	  2.450639009476e-01 	 -6.296181678772e-01 
6.200000000000e+01 	 6.002092361450e-02 	  -3.522900938988e-01 	  3.934030532837e-01 	 -6.429754495621e-01 
6.300000000000e+01 	 4.056146144867e-01 	  -7.146505713463e-01 	  1.730282455683e-01 	 -5.831819772720e-02 
6.400000000000e+01 	 4.060774147511e-01 	  -4.689264893532e-01 	  -2.290136814117e-01 	 5.107169151306e-01 
6.500000000000e+01 	 -5.241274833679e-02 	  3.067832589149e-01 	  -4.145833253860e-01 	 5.187133550644e-01 
6.600000000000e+01 	 -4.230892360210e-01 	  5.685002803802e-01 	  -1.595956236124e-01 	 -2.191001176834e-02 
6.700000000000e+01 	 -3.716039955616e-01 	  2.629632651806e-01 	  3.141997456551e-01 	 -4.914453029633e-01 
6.800000000000e+01 	 2.053102552891e-01 	  -4.143903553486e-01 	  4.331136941910e-01 	 -3.871121108532e-01 
6.900000000000e+01 	 4.946233928204e-01 	  -5.112609863281e-01 	  4.348625242710e-02 	 1.572251319885e-01 
7.000000000000e+01 	 2.922827601433e-01 	  -9.994012117386e-02 	  -4.477842748165e-01 	 4.952453076839e-01 
7.100000000000e+01 	 -4.009451270103e-01 	  4.792296290398e-01 	  -4.680835604668e-01 	 3.100660145283e-01 
7.200000000000e+01 	 -6.438843607903e-01 	  5.201919078827e-01 	  2.869911491871e-02 	 -1.784933954477e-01 
7.300000000000e+01 	 -3.435468673706e-01 	  1.222428381443e-01 	  5.717153549194e-01 	 -4.945123195648e-01 
7.400000000000e+01 	 4.995463490486e-01 	  -4.688327014446e-01 	  5.854226350784e-01 	 -3.492473363876e-01 
7.500000000000e+01 	 8.272984027863e-01 	  -5.762518048286e-01 	  5.498430132866e-02 	 8.257628977299e-02 
7.600000000000e+01 	 6.095149517059e-01 	  -3.036801218987e-01 	  -5.340104103088e-01 	 4.301262497902e-01 
7.700000000000e+01 	 -2.407224178314e-01 	  2.840006947517e-01 	  -6.617617607117e-01 	 3.653201460838e-01 
7.800000000000e+01 	 -7.140085697174e-01 	  4.269601702690e-01 	  -1.738118231297e-01 	 -3.611905872822e-02 
7.900000000000e+01 	 -5.883460640907e-01 	  2.117625772953e-01 	  4.558250904083e-01 	 -3.340325355530e-01 
8.000000000000e+01 	 1.976416110992e-01 	  -2.411049008369e-01 	  6.205123662949e-01 	 -2.510026097298e-01 
8.100000000000e+01 	 6.526787281036e-01 	  -2.902426123619e-01 	  1.320024728775e-01 	 9.451398253441e-02 
8.200000000000e+01 	 4.616465866566e-01 	  -5.207692086697e-02 	  -5.134878158569e-01 	 2.745409011841e-01 
8.300000000000e+01 	 -3.742968738079e-01 	  2.588391900063e-01 	  -5.712715387344e-01 	 1.278863549232e-01 
8.400000000000e+01 	 -6.808964610100e-01 	  2.036957740784e-01 	  3.211715817451e-02 	 -1.564733088017e-01 
8.500000000000e+01 	 -3.100625574589e-01 	  -5.410742759705e-02 	  6.296220421791e-01 	 -2.126434147358e-01 
8.600000000000e+01 	 5.783476829529e-01 	  -2.215910553932e-01 	  5.611382126808e-01 	 -4.209098219872e-02 
8.700000000000e+01 	 8.122138977051e-01 	  -1.382893919945e-01 	  -1.106380820274e-01 	 1.419577449560e-01 
8.800000000000e+01 	 3.570715188980e-01 	  6.232443451881e-02 	  -7.379111051559e-01 	 1.512584388256e-01 
8.900000000000e+01 	 -6.636083126068e-01 	  1.642274856567e-01 	  -6.776754260063e-01 	 1.701751351357e-02 
9.000000000000e+01 	 -9.982793331146e-01 	  9.635946154594e-02 	  -3.203243017197e-03 	 -9.986313432455e-02 
9.100000000000e+01 	 -6.700147986412e-01 	  -3.549878299236e-02 	  6.808370947838e-01 	 -1.131782159209e-01 
9.200000000000e+01 	 3.633947968483e-01 	  -1.299969702959e-01 	  7.534250020981e-01 	 5.660511553288e-03 
9.300000000000e+01 	 8.368352055550e-01 	  -2.417775988579e-02 	  1.250139176846e-01 	 1.158859133720e-01 
9.400000000000e+01 	 6.134226322174e-01 	  1.017748564482e-01 	  -5.693358778954e-01 	 6.855940818787e-02 
9.500000000000e+01 	 -3.018365502357e-01 	  1.129410564899e-01 	  -6.653369665146e-01 	 -8.234958350658e-02 
9.600000000000e+01 	 -7.172513008118e-01 	  -6.292429566383e-02 	  -6.327167153358e-02 	 -1.449719220400e-01 
9.700000000000e+01 	 -4.283798933029e-01 	  -1.770027875900e-01 	  5.885050892830e-01 	 9.727500379086e-03 
9.800000000000e+01 	 4.597588777542e-01 	  -4.346929490566e-02 	  5.658482313156e-01 	 1.640054285526e-01 
9.900000000000e+01 	 7.033165693283e-01 	  1.510080695152e-01 	  -1.020667552948e-01 	 1.202688440681e-01 
1.000000000000e+02 	 2.556253373623e-01 	  1.970683932304e-01 	  -6.592384576797e-01 	 -1.170270889997e-01 
